<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
18/11/22,15:00,1767.3000000,1767.9000000,1762.0000000,1762.5000000,4548
18/11/22,16:00,1762.4000000,1764.8000000,1761.1000000,1762.0000000,4868
18/11/22,17:00,1762.0000000,1766.4000000,1760.1000000,1762.3000000,11509
18/11/22,18:00,1762.3000000,1763.3000000,1751.4000000,1755.3000000,19425
18/11/22,19:00,1755.4000000,1760.7000000,1752.8000000,1759.1000000,11812
18/11/22,20:00,1759.1000000,1759.8000000,1754.7000000,1755.9000000,5983
18/11/22,21:00,1755.9000000,1756.7000000,1751.9000000,1753.1000000,6444
18/11/22,22:00,1753.2000000,1754.7000000,1750.9000000,1750.9000000,5932
18/11/22,23:00,1750.9000000,1751.5000000,1749.2000000,1750.2000000,3829
19/11/22,00:00,1750.1000000,1751.7000000,1749.4000000,1750.3000000,3178
19/11/22,01:00,1750.3000000,1752.7000000,1750.1000000,1752.0000000,1473
21/11/22,03:00,1752.0000000,1754.8000000,1751.4000000,1754.5000000,1671
21/11/22,04:00,1754.2000000,1755.0000000,1751.6000000,1752.3000000,1819
21/11/22,05:00,1752.3000000,1752.3000000,1745.9000000,1747.7000000,4828
21/11/22,06:00,1747.8000000,1747.8000000,1745.2000000,1745.7000000,2063
21/11/22,07:00,1745.6000000,1748.3000000,1745.6000000,1748.2000000,2157
21/11/22,08:00,1748.0000000,1748.9000000,1746.2000000,1747.3000000,1447
21/11/22,09:00,1747.3000000,1748.5000000,1745.6000000,1748.1000000,2319
21/11/22,10:00,1748.1000000,1748.6000000,1746.1000000,1746.9000000,1836
21/11/22,11:00,1746.8000000,1748.3000000,1743.5000000,1744.1000000,4703
21/11/22,12:00,1744.0000000,1745.6000000,1742.0000000,1743.4000000,5048
21/11/22,13:00,1743.4000000,1744.4000000,1738.4000000,1739.7000000,7461
21/11/22,14:00,1739.7000000,1743.9000000,1739.3000000,1743.5000000,4530
21/11/22,15:00,1743.4000000,1743.4000000,1741.1000000,1741.3000000,2866
21/11/22,16:00,1741.4000000,1742.5000000,1740.4000000,1741.7000000,3818
21/11/22,17:00,1741.7000000,1748.4000000,1740.6000000,1745.2000000,11291
21/11/22,18:00,1745.0000000,1748.1000000,1741.5000000,1742.7000000,12818
21/11/22,19:00,1742.6000000,1743.4000000,1737.2000000,1738.1000000,11714
21/11/22,20:00,1738.1000000,1738.1000000,1733.9000000,1734.3000000,10196
21/11/22,21:00,1734.4000000,1738.9000000,1734.3000000,1738.2000000,6629
21/11/22,22:00,1738.2000000,1741.2000000,1737.6000000,1738.5000000,7289
21/11/22,23:00,1738.6000000,1740.6000000,1736.6000000,1736.6000000,3232
22/11/22,00:00,1736.7000000,1740.7000000,1736.7000000,1740.7000000,2767
22/11/22,01:00,1740.7000000,1740.9000000,1739.3000000,1739.5000000,1080
22/11/22,03:00,1739.7000000,1740.4000000,1738.9000000,1739.8000000,934
22/11/22,04:00,1739.9000000,1742.9000000,1739.3000000,1742.1000000,1755
22/11/22,05:00,1741.9000000,1746.3000000,1741.6000000,1744.7000000,4137
22/11/22,06:00,1744.7000000,1744.8000000,1742.7000000,1744.3000000,1626
22/11/22,07:00,1744.4000000,1745.9000000,1743.2000000,1745.0000000,2241
22/11/22,08:00,1745.0000000,1746.6000000,1744.5000000,1746.1000000,2102
22/11/22,09:00,1746.2000000,1746.4000000,1741.9000000,1742.6000000,2892
22/11/22,10:00,1742.5000000,1743.9000000,1741.6000000,1741.7000000,2620
22/11/22,11:00,1741.7000000,1745.8000000,1741.2000000,1743.9000000,4191
22/11/22,12:00,1743.9000000,1747.7000000,1742.8000000,1745.8000000,12071
22/11/22,13:00,1745.7000000,1749.7000000,1745.1000000,1748.2000000,5362
22/11/22,14:00,1748.1000000,1749.1000000,1747.0000000,1747.1000000,3983
22/11/22,15:00,1747.2000000,1751.0000000,1746.7000000,1749.6000000,4210
22/11/22,16:00,1749.7000000,1749.7000000,1746.9000000,1747.5000000,3396
22/11/22,17:00,1747.4000000,1749.1000000,1743.9000000,1744.6000000,8328
22/11/22,18:00,1744.7000000,1747.7000000,1742.7000000,1743.9000000,10513
22/11/22,19:00,1743.9000000,1745.6000000,1742.4000000,1742.7000000,10181
22/11/22,20:00,1742.7000000,1743.0000000,1740.4000000,1742.7000000,7440
22/11/22,21:00,1742.6000000,1742.8000000,1739.3000000,1740.3000000,6449
22/11/22,22:00,1740.3000000,1741.2000000,1738.3000000,1739.4000000,9282
22/11/22,23:00,1739.4000000,1739.6000000,1737.6000000,1738.8000000,2713
23/11/22,00:00,1738.8000000,1741.2000000,1738.0000000,1740.8000000,3448
23/11/22,01:00,1740.8000000,1741.2000000,1740.1000000,1740.8000000,1067
23/11/22,03:00,1740.8000000,1741.9000000,1740.5000000,1741.8000000,839
23/11/22,04:00,1741.8000000,1743.6000000,1741.5000000,1741.8000000,1491
23/11/22,05:00,1741.7000000,1742.7000000,1739.4000000,1740.7000000,2936
23/11/22,06:00,1740.6000000,1742.1000000,1739.3000000,1742.0000000,1755
23/11/22,07:00,1741.9000000,1741.9000000,1737.0000000,1737.5000000,1983
23/11/22,08:00,1737.5000000,1737.5000000,1733.0000000,1735.2000000,3277
23/11/22,09:00,1735.2000000,1737.0000000,1733.8000000,1736.7000000,2142
23/11/22,10:00,1736.7000000,1740.3000000,1736.5000000,1739.2000000,2549
23/11/22,11:00,1739.1000000,1746.3000000,1738.0000000,1744.7000000,5906
23/11/22,12:00,1744.6000000,1745.2000000,1739.7000000,1739.8000000,5980
23/11/22,13:00,1739.9000000,1740.5000000,1736.1000000,1739.8000000,5460
23/11/22,14:00,1739.9000000,1740.1000000,1734.8000000,1737.6000000,4230
23/11/22,15:00,1737.6000000,1740.3000000,1737.0000000,1740.0000000,2950
23/11/22,16:00,1740.1000000,1740.1000000,1736.8000000,1737.2000000,3084
23/11/22,17:00,1737.2000000,1740.5000000,1719.0000000,1737.5000000,18041
23/11/22,18:00,1737.5000000,1748.7000000,1735.9000000,1743.6000000,20123
23/11/22,19:00,1743.6000000,1744.9000000,1739.1000000,1744.1000000,12788
23/11/22,20:00,1744.2000000,1744.6000000,1741.8000000,1743.0000000,5886
23/11/22,21:00,1742.9000000,1745.3000000,1742.0000000,1744.1000000,4568
23/11/22,22:00,1744.2000000,1747.2000000,1743.9000000,1745.0000000,5442
23/11/22,23:00,1744.7000000,1754.9000000,1743.4000000,1752.9000000,11387
24/11/22,00:00,1752.9000000,1753.5000000,1751.1000000,1751.8000000,3712
24/11/22,01:00,1751.9000000,1751.9000000,1750.1000000,1750.5000000,1110
24/11/22,03:00,1751.0000000,1752.9000000,1750.0000000,1752.9000000,987
24/11/22,04:00,1752.9000000,1755.4000000,1752.6000000,1753.8000000,2711
24/11/22,05:00,1753.7000000,1756.3000000,1752.6000000,1755.7000000,3307
24/11/22,06:00,1755.6000000,1756.1000000,1754.2000000,1755.2000000,1747
24/11/22,07:00,1755.2000000,1756.8000000,1754.9000000,1756.5000000,1377
24/11/22,08:00,1756.5000000,1757.0000000,1755.5000000,1756.0000000,1150
24/11/22,09:00,1756.0000000,1756.1000000,1753.5000000,1753.5000000,1512
24/11/22,10:00,1753.5000000,1755.8000000,1753.0000000,1755.4000000,1531
24/11/22,11:00,1755.5000000,1757.9000000,1753.9000000,1754.2000000,2842
24/11/22,12:00,1754.1000000,1757.4000000,1752.7000000,1756.0000000,3205
24/11/22,13:00,1756.0000000,1758.5000000,1756.0000000,1756.8000000,2385
24/11/22,14:00,1756.7000000,1759.0000000,1755.0000000,1756.6000000,3242
24/11/22,15:00,1756.7000000,1759.0000000,1756.1000000,1758.7000000,3021
24/11/22,16:00,1758.7000000,1759.0000000,1757.6000000,1758.0000000,3036
24/11/22,17:00,1758.0000000,1758.2000000,1755.8000000,1757.5000000,3606
24/11/22,18:00,1757.6000000,1757.9000000,1755.7000000,1756.6000000,2672
24/11/22,19:00,1756.5000000,1758.8000000,1755.5000000,1757.2000000,3646
24/11/22,20:00,1757.1000000,1757.6000000,1756.4000000,1757.1000000,1529
24/11/22,21:00,1757.2000000,1757.6000000,1755.2000000,1755.5000000,1092
24/11/22,22:00,1755.5000000,1756.0000000,1753.9000000,1753.9000000,613
24/11/22,23:00,1753.9000000,1755.7000000,1753.9000000,1755.1000000,282
25/11/22,03:00,1755.6000000,1756.1000000,1754.3000000,1755.4000000,622
25/11/22,04:00,1755.4000000,1755.8000000,1752.1000000,1753.4000000,2482
25/11/22,05:00,1753.4000000,1757.5000000,1752.8000000,1756.8000000,3101
25/11/22,06:00,1756.7000000,1759.4000000,1756.7000000,1758.5000000,1963
25/11/22,07:00,1758.5000000,1759.5000000,1757.4000000,1759.4000000,2036
25/11/22,08:00,1759.3000000,1761.2000000,1758.4000000,1758.7000000,2225
25/11/22,09:00,1758.5000000,1759.2000000,1756.0000000,1756.6000000,1882
25/11/22,10:00,1756.5000000,1757.3000000,1754.5000000,1757.2000000,2132
25/11/22,11:00,1757.2000000,1757.2000000,1751.2000000,1751.6000000,4491
25/11/22,12:00,1751.5000000,1753.7000000,1750.1000000,1752.5000000,4078
25/11/22,13:00,1752.4000000,1753.7000000,1749.3000000,1750.9000000,3464
25/11/22,14:00,1751.0000000,1754.5000000,1750.1000000,1752.5000000,3248
25/11/22,15:00,1752.6000000,1754.1000000,1751.1000000,1751.1000000,1819
25/11/22,16:00,1751.2000000,1752.0000000,1749.8000000,1750.9000000,3155
25/11/22,17:00,1750.7000000,1751.3000000,1745.9000000,1748.3000000,7393
25/11/22,18:00,1748.3000000,1752.4000000,1746.8000000,1751.5000000,6303
25/11/22,19:00,1751.4000000,1752.3000000,1749.1000000,1750.0000000,4676
25/11/22,20:00,1750.0000000,1751.6000000,1749.1000000,1751.1000000,3382
25/11/22,21:00,1751.2000000,1755.5000000,1750.6000000,1753.2000000,5279
25/11/22,22:00,1753.1000000,1756.6000000,1752.8000000,1755.0000000,1367
28/11/22,03:00,1755.0000000,1756.3000000,1750.1000000,1750.6000000,2019
28/11/22,04:00,1750.8000000,1753.8000000,1750.7000000,1751.8000000,1817
28/11/22,05:00,1751.8000000,1751.8000000,1745.7000000,1746.5000000,3982
28/11/22,06:00,1746.5000000,1750.7000000,1745.8000000,1750.1000000,2555
28/11/22,07:00,1750.1000000,1750.3000000,1748.3000000,1749.4000000,1220
28/11/22,08:00,1749.4000000,1751.5000000,1749.1000000,1751.4000000,1346
28/11/22,09:00,1751.4000000,1752.1000000,1748.1000000,1749.3000000,1929
28/11/22,10:00,1749.2000000,1752.8000000,1748.9000000,1751.5000000,2626
28/11/22,11:00,1751.5000000,1753.8000000,1749.5000000,1750.5000000,3260
28/11/22,12:00,1750.5000000,1759.7000000,1749.5000000,1759.2000000,6407
28/11/22,13:00,1759.2000000,1762.7000000,1758.9000000,1760.8000000,6238
28/11/22,14:00,1760.9000000,1763.5000000,1760.2000000,1760.5000000,3307
28/11/22,15:00,1760.5000000,1762.0000000,1757.3000000,1758.0000000,3893
28/11/22,16:00,1758.3000000,1758.7000000,1753.4000000,1754.9000000,4046
28/11/22,17:00,1754.9000000,1756.2000000,1749.7000000,1753.0000000,7759
28/11/22,18:00,1752.9000000,1752.9000000,1744.4000000,1747.7000000,13438
28/11/22,19:00,1747.6000000,1749.7000000,1742.3000000,1744.8000000,7043
28/11/22,20:00,1744.7000000,1746.0000000,1740.8000000,1744.0000000,4980
28/11/22,21:00,1744.0000000,1744.7000000,1741.1000000,1741.7000000,3455
28/11/22,22:00,1741.6000000,1741.9000000,1739.4000000,1739.4000000,3639
28/11/22,23:00,1739.4000000,1740.1000000,1738.2000000,1739.2000000,1836
29/11/22,00:00,1739.1000000,1740.9000000,1738.5000000,1739.0000000,1519
29/11/22,01:00,1738.9000000,1740.6000000,1738.9000000,1740.3000000,491
29/11/22,03:00,1739.5000000,1740.8000000,1737.9000000,1739.6000000,187
29/11/22,04:00,1740.0000000,1741.3000000,1739.4000000,1739.4000000,224
29/11/22,05:00,1739.7000000,1745.1000000,1739.3000000,1745.1000000,468
29/11/22,06:00,1744.3000000,1746.2000000,1743.4000000,1743.6000000,438
29/11/22,07:00,1743.4000000,1749.4000000,1743.4000000,1748.9000000,406
29/11/22,08:00,1749.0000000,1752.8000000,1748.8000000,1752.5000000,235
29/11/22,09:00,1752.6000000,1753.7000000,1751.4000000,1753.0000000,338
29/11/22,10:00,1752.8000000,1753.4000000,1750.0000000,1751.1000000,122
29/11/22,11:00,1750.5000000,1753.5000000,1750.5000000,1752.4000000,503
29/11/22,12:00,1752.9000000,1758.2000000,1751.7000000,1756.4000000,471
29/11/22,13:00,1756.1000000,1756.5000000,1751.0000000,1752.7000000,325
29/11/22,14:00,1753.4000000,1755.6000000,1753.4000000,1754.3000000,87
29/11/22,15:00,1754.4000000,1756.0000000,1752.5000000,1755.9000000,159
29/11/22,16:00,1756.4000000,1756.4000000,1752.3000000,1754.3000000,326
29/11/22,17:00,1754.6000000,1756.0000000,1749.0000000,1750.1000000,510
29/11/22,18:00,1750.1000000,1752.0000000,1745.8000000,1751.1000000,995
29/11/22,19:00,1752.0000000,1756.5000000,1750.0000000,1753.7000000,1236
29/11/22,20:00,1753.5000000,1753.9000000,1748.3000000,1750.0000000,633
29/11/22,21:00,1749.9000000,1750.8000000,1748.6000000,1750.2000000,107
29/11/22,22:00,1749.7000000,1750.5000000,1747.9000000,1750.0000000,233
29/11/22,23:00,1750.0000000,1750.7000000,1747.7000000,1748.3000000,278
30/11/22,00:00,1748.9000000,1749.0000000,1746.9000000,1747.6000000,119
30/11/22,01:00,1747.8000000,1748.8000000,1747.5000000,1748.3000000,78
30/11/22,03:00,1763.4000000,1763.4000000,1762.1000000,1762.5000000,857
30/11/22,04:00,1762.5000000,1764.8000000,1761.3000000,1764.8000000,1948
30/11/22,05:00,1764.9000000,1767.5000000,1763.6000000,1766.1000000,2711
30/11/22,06:00,1766.1000000,1767.0000000,1764.5000000,1766.5000000,1928
30/11/22,07:00,1766.4000000,1767.9000000,1766.2000000,1767.9000000,1562
30/11/22,08:00,1767.9000000,1769.1000000,1767.7000000,1767.8000000,1512
30/11/22,09:00,1767.7000000,1769.0000000,1767.1000000,1767.2000000,1526
30/11/22,10:00,1767.0000000,1768.0000000,1766.0000000,1766.6000000,2150
30/11/22,11:00,1766.5000000,1770.1000000,1766.1000000,1768.4000000,3631
30/11/22,12:00,1768.4000000,1773.6000000,1768.3000000,1773.2000000,6596
30/11/22,13:00,1773.2000000,1775.7000000,1772.7000000,1775.5000000,6260
30/11/22,14:00,1775.6000000,1776.9000000,1772.2000000,1772.5000000,5419
30/11/22,15:00,1772.6000000,1776.4000000,1772.2000000,1776.1000000,4700
30/11/22,16:00,1776.2000000,1777.4000000,1774.4000000,1774.9000000,5031
30/11/22,17:00,1774.9000000,1779.0000000,1767.7000000,1768.8000000,23424
30/11/22,18:00,1768.8000000,1777.0000000,1768.1000000,1770.7000000,19596
30/11/22,19:00,1770.6000000,1770.7000000,1762.6000000,1766.4000000,19560
30/11/22,20:00,1766.5000000,1768.3000000,1764.3000000,1766.1000000,8103
30/11/22,21:00,1766.1000000,1768.0000000,1765.1000000,1766.8000000,4844
30/11/22,22:00,1766.7000000,1775.0000000,1758.2000000,1774.1000000,26091
30/11/22,23:00,1774.2000000,1783.2000000,1771.8000000,1782.1000000,21262
01/12/22,00:00,1782.1000000,1784.2000000,1780.5000000,1784.1000000,8082
01/12/22,01:00,1784.1000000,1784.2000000,1782.3000000,1782.9000000,2939
01/12/22,03:00,1783.1000000,1787.4000000,1782.9000000,1787.3000000,4019
01/12/22,04:00,1787.3000000,1792.2000000,1787.2000000,1791.7000000,4793
01/12/22,05:00,1791.7000000,1793.5000000,1788.9000000,1789.1000000,7328
01/12/22,06:00,1789.1000000,1789.3000000,1785.0000000,1787.2000000,5465
01/12/22,07:00,1787.3000000,1790.4000000,1786.9000000,1790.2000000,2677
01/12/22,08:00,1790.1000000,1793.8000000,1789.6000000,1793.4000000,3308
01/12/22,09:00,1793.3000000,1796.3000000,1792.9000000,1793.9000000,5427
01/12/22,10:00,1793.8000000,1797.4000000,1793.3000000,1796.4000000,4674
01/12/22,11:00,1796.4000000,1797.3000000,1788.2000000,1788.9000000,7978
01/12/22,12:00,1789.0000000,1792.8000000,1788.4000000,1791.7000000,6477
01/12/22,13:00,1791.9000000,1792.2000000,1789.8000000,1791.7000000,4539
01/12/22,14:00,1791.8000000,1793.6000000,1790.0000000,1790.2000000,3617
01/12/22,15:00,1790.3000000,1795.0000000,1790.0000000,1794.1000000,4809
01/12/22,16:00,1794.1000000,1799.0000000,1794.0000000,1798.5000000,10070
01/12/22,17:00,1798.5000000,1806.5000000,1798.3000000,1803.5000000,31127
01/12/22,18:00,1803.5000000,1817.7000000,1803.3000000,1815.9000000,35619
01/12/22,19:00,1816.0000000,1818.4000000,1808.0000000,1810.4000000,30362
01/12/22,20:00,1810.4000000,1816.9000000,1810.1000000,1816.6000000,14070
01/12/22,21:00,1816.6000000,1816.8000000,1813.1000000,1815.9000000,9194
01/12/22,22:00,1815.8000000,1817.5000000,1813.5000000,1815.7000000,10590
01/12/22,23:00,1815.6000000,1817.7000000,1814.5000000,1817.6000000,4275
02/12/22,00:00,1817.6000000,1818.0000000,1815.3000000,1817.7000000,4587
02/12/22,01:00,1817.6000000,1817.9000000,1816.6000000,1817.4000000,1814
02/12/22,03:00,1817.0000000,1818.7000000,1815.9000000,1816.2000000,1531
02/12/22,04:00,1816.4000000,1816.5000000,1813.7000000,1813.8000000,2545
02/12/22,05:00,1814.0000000,1814.4000000,1811.1000000,1811.9000000,4139
02/12/22,06:00,1812.0000000,1812.7000000,1809.5000000,1811.9000000,3180
02/12/22,07:00,1811.8000000,1813.0000000,1810.1000000,1811.9000000,2055
02/12/22,08:00,1812.1000000,1812.4000000,1809.7000000,1811.4000000,1482
02/12/22,09:00,1811.4000000,1812.4000000,1810.2000000,1811.0000000,2639
02/12/22,10:00,1810.9000000,1814.4000000,1810.9000000,1812.7000000,3011
02/12/22,11:00,1812.8000000,1816.4000000,1812.5000000,1815.6000000,4098
02/12/22,12:00,1815.6000000,1816.9000000,1812.6000000,1815.8000000,6639
02/12/22,13:00,1815.7000000,1816.5000000,1813.6000000,1815.4000000,3746
02/12/22,14:00,1815.4000000,1815.4000000,1812.8000000,1813.8000000,3336
02/12/22,15:00,1813.9000000,1814.2000000,1811.7000000,1812.3000000,3481
02/12/22,16:00,1812.3000000,1813.4000000,1811.0000000,1813.2000000,3645
02/12/22,17:00,1813.3000000,1815.0000000,1791.8000000,1799.1000000,45227
02/12/22,18:00,1799.1000000,1800.9000000,1795.2000000,1799.2000000,21406
02/12/22,19:00,1799.2000000,1800.9000000,1794.2000000,1799.4000000,18293
02/12/22,20:00,1799.4000000,1810.6000000,1798.2000000,1809.3000000,15844
02/12/22,21:00,1809.4000000,1812.4000000,1808.4000000,1809.1000000,10543
02/12/22,22:00,1809.2000000,1810.8000000,1808.6000000,1809.4000000,6514
02/12/22,23:00,1809.5000000,1812.6000000,1807.4000000,1812.4000000,4257
03/12/22,00:00,1812.5000000,1813.5000000,1811.2000000,1811.5000000,3952
03/12/22,01:00,1811.4000000,1812.9000000,1811.1000000,1811.4000000,1652
05/12/22,03:00,1810.5000000,1812.7000000,1808.0000000,1812.5000000,2686
05/12/22,04:00,1812.6000000,1814.6000000,1811.8000000,1813.1000000,2539
05/12/22,05:00,1813.2000000,1821.5000000,1813.0000000,1819.7000000,7589
05/12/22,06:00,1819.8000000,1821.4000000,1818.9000000,1820.1000000,3473
05/12/22,07:00,1820.1000000,1822.0000000,1819.1000000,1821.6000000,2761
05/12/22,08:00,1821.6000000,1822.9000000,1820.8000000,1821.5000000,2369
05/12/22,09:00,1821.4000000,1822.2000000,1819.2000000,1819.9000000,3650
05/12/22,10:00,1820.0000000,1820.4000000,1815.4000000,1816.0000000,4671
05/12/22,11:00,1816.2000000,1816.5000000,1810.4000000,1812.9000000,7049
05/12/22,12:00,1812.9000000,1813.6000000,1809.7000000,1810.8000000,5145
05/12/22,13:00,1810.8000000,1811.9000000,1808.2000000,1809.8000000,4525
05/12/22,14:00,1809.9000000,1810.6000000,1805.5000000,1808.1000000,5565
05/12/22,15:00,1808.1000000,1809.6000000,1806.9000000,1806.9000000,4127
05/12/22,16:00,1807.0000000,1811.1000000,1806.7000000,1811.0000000,4674
05/12/22,17:00,1811.0000000,1811.6000000,1803.5000000,1805.3000000,13596
05/12/22,18:00,1805.4000000,1806.1000000,1796.6000000,1796.8000000,17513
05/12/22,19:00,1796.7000000,1796.7000000,1785.5000000,1790.6000000,34547
05/12/22,20:00,1790.5000000,1792.1000000,1784.5000000,1785.9000000,11987
05/12/22,21:00,1785.8000000,1785.8000000,1781.4000000,1782.3000000,11808
05/12/22,22:00,1782.3000000,1782.9000000,1778.6000000,1779.2000000,9484
05/12/22,23:00,1779.1000000,1780.8000000,1778.1000000,1780.8000000,5006
06/12/22,00:00,1780.6000000,1781.5000000,1779.5000000,1779.5000000,4128
06/12/22,01:00,1779.6000000,1781.6000000,1779.6000000,1781.5000000,1373
06/12/22,03:00,1780.8000000,1782.6000000,1780.1000000,1781.6000000,2448
06/12/22,04:00,1781.6000000,1783.1000000,1780.5000000,1782.6000000,1314
06/12/22,05:00,1782.5000000,1788.1000000,1782.0000000,1786.6000000,6490
06/12/22,06:00,1786.7000000,1788.2000000,1783.6000000,1784.1000000,5048
06/12/22,07:00,1784.1000000,1787.6000000,1783.4000000,1784.0000000,4432
06/12/22,08:00,1784.0000000,1786.8000000,1783.9000000,1784.2000000,3185
06/12/22,09:00,1784.2000000,1785.1000000,1780.7000000,1782.9000000,3462
06/12/22,10:00,1782.8000000,1783.5000000,1779.1000000,1780.9000000,3107
06/12/22,11:00,1780.9000000,1784.9000000,1779.7000000,1783.6000000,4458
06/12/22,12:00,1783.7000000,1785.7000000,1781.3000000,1784.9000000,4633
06/12/22,13:00,1784.8000000,1785.4000000,1782.1000000,1783.0000000,4151
06/12/22,14:00,1782.9000000,1787.0000000,1782.9000000,1785.8000000,5713
06/12/22,15:00,1785.9000000,1791.3000000,1785.8000000,1791.2000000,5899
06/12/22,16:00,1791.3000000,1793.2000000,1790.4000000,1792.9000000,5886
06/12/22,17:00,1792.9000000,1793.2000000,1788.6000000,1790.4000000,10160
06/12/22,18:00,1790.6000000,1791.3000000,1786.4000000,1786.6000000,10462
06/12/22,19:00,1786.5000000,1787.0000000,1783.3000000,1784.9000000,10579
