,ent_rate4,value__sum_values,"value__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2","value__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.4","value__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8","value__augmented_dickey_fuller__attr_""usedlag""__autolag_""AIC""",value__mean_n_absolute_max__number_of_maxima_7,value__quantile__q_0.1,value__cid_ce__normalize_True,value__variation_coefficient,"value__agg_autocorrelation__f_agg_""median""__maxlag_40","value__agg_autocorrelation__f_agg_""var""__maxlag_40"
Q568,1.9105230211547675,517630.0,242910.67455621305,42.96296296296296,74621.30177514792,10.0,6751.428571428572,4034.0,7.170794161558851,0.1806274080378639,0.4057962916604636,0.0776897252452902
Q569,2.667223829955897,884910.0,324277.30006683007,106.29629629629628,113885.41666666669,12.0,12335.714285714286,5857.0,7.882361013853535,0.2567672669507262,0.3816378098652657,0.0711729317025445
Q570,1.9767327199781797,268113.51375,26531.95867523661,54.8334722222222,18943.393217105568,11.0,3767.981777142857,1626.236483,7.934768686938095,0.276762187225185,0.3618757568588941,0.0660990760132402
Q571,1.9462268270530512,521220.0,82873.5294117647,48.38709677419355,95818.359375,12.0,7247.142857142857,3763.0,7.300205827640422,0.2329947179840503,0.3870004818195498,0.0721271512198753
Q572,2.319325147452454,802670.0,760774.7692307692,10.833333333333334,458016.0,11.0,11298.57142857143,5832.0,9.07031004285882,0.2263534458084151,0.3215443886269126,0.0494579424106165
Q573,2.762413874863555,537450.0,37189.08442860325,37.0,90942.28395061727,11.0,7318.571428571428,4067.0,6.925405627399373,0.1937995097852537,0.3451199795496704,0.0753665868298199
Q574,1.0951405024023004,478788.66466,199799.264802322,44.193123666666665,292163.5712636058,12.0,7727.438555714287,2350.645928,7.666401723887686,0.3649009027121399,0.3413005073909414,0.0609345523199199
Q575,2.0329517162161412,567560.0,113476.69880624424,-11.538461538461538,106885.41666666669,12.0,7407.142857142857,4318.0,8.001149400121328,0.1792593183337591,0.3306507619555034,0.0610987775936561
Q576,2.0924650640009177,566210.0,86140.05968778697,56.333333333333336,61766.22222222223,12.0,7528.571428571428,4299.0,7.617814146898567,0.1959709928265433,0.3532538905514146,0.0645283181486523
Q577,2.2227272650207794,548330.0,93454.06574394464,61.66666666666666,51089.0,10.0,7034.285714285715,4158.0,8.379491610807445,0.1799451738594064,0.3344664622937647,0.0645613690908689
Q578,1.9708613176708905,567590.0,49850.82965763495,32.58064516129032,33231.122448979586,12.0,7665.714285714285,3977.0,7.105275294980526,0.2284188259258948,0.3995347162479681,0.0763908699704828
Q579,1.337771513605638,456010.0,82952.99621296504,38.888888888888886,71371.55555555555,12.0,6245.714285714285,3440.0,7.42208769065952,0.2019178145553162,0.3506773439800611,0.0697344101548245
Q580,2.466297009401088,636860.0,797553.3877551021,89.0,862293.75,12.0,9441.42857142857,4453.0,8.017972472211905,0.2630614685076743,0.4022291949996504,0.0925533138964893
Q581,1.6818120770394478,560730.0,185030.78512396693,44.54545454545455,60311.11111111111,11.0,7442.857142857143,4096.0,8.16747828492869,0.2077839730945088,0.3685534904752502,0.0663367890120429
Q582,1.7917228692955052,592240.0,155454.57785698373,20.967741935483872,201359.69387755104,12.0,7948.571428571428,4259.0,8.435072994184695,0.2034633962967902,0.3009465986295224,0.0533592524200294
Q583,0.7633624846455637,286515.13004,63859.553334557946,94.2256075,34420.92297407598,12.0,4603.663895714286,1315.897722,7.595319963004664,0.3982061203872286,0.3689701364674743,0.069037646548019
Q584,1.4437703092785723,486540.0,83645.17709957673,28.96551724137931,100955.10204081632,12.0,6584.285714285715,3603.0,7.691120378877223,0.207582496977985,0.3623458877293011,0.0660956474211968
Q585,2.477043684368535,851930.0,884532.0707070706,120.76923076923076,608752.0661157025,10.0,12662.857142857143,5667.0,7.94521053844643,0.2798703301654813,0.3652218326385667,0.0615619283461861
Q586,1.945580028466465,511160.0,143434.17751479291,33.333333333333336,176058.33333333334,12.0,7298.571428571428,4014.0,7.194616404696595,0.1864006417863204,0.2908879435024047,0.0452014075452977
Q587,2.0477077097144085,518100.0,70709.23442906573,50.71428571428572,66352.88888888889,12.0,6905.714285714285,4067.0,7.680384905371184,0.1805994723199542,0.3335791924973234,0.0615912395178857
Q588,2.3093596291406953,785670.0,761172.8271484375,81.66666666666667,1127688.888888889,11.0,11308.57142857143,5947.0,8.126184594376062,0.2150056837258875,0.3496315795138732,0.0618965506901291
Q589,2.2192694875921175,879410.0,713121.2350346567,135.35714285714286,1686457.142857143,11.0,12994.285714285714,6169.0,8.08549852354834,0.2509601398326989,0.3251782841486192,0.0568591067638168
Q590,1.7550867475928165,505470.0,167522.2543996436,-48.8,171866.66666666666,11.0,6562.857142857143,3729.0,8.597133670738216,0.1863460834180088,0.3138919109650894,0.0638927431147842
Q591,1.302523034055842,571544.5826300001,314916.22461528506,64.33155879999995,354570.7424961128,10.0,9851.907982857145,3952.966559,8.27122948051502,0.2973535912334624,0.2492775322513362,0.0780942627043824
Q592,2.6336329060444754,929880.0,681075.6515927823,46.95652173913044,986576.3313609466,10.0,13730.0,5569.0,8.555006079844818,0.2792473909378658,0.3252084275425861,0.0469743744482616
Q593,2.3795023358595686,927570.0,1698414.0380859375,178.66666666666666,1434984.0,12.0,12874.285714285714,6556.0,9.550275369476932,0.2242038545577393,0.3257644175860861,0.062536364704228
Q594,1.7605368625482787,537590.0,294436.9347293384,44.48275862068966,81829.06574394462,12.0,7277.142857142857,4254.0,6.936524953168446,0.1903481849658722,0.3668189239762119,0.0719557895564764
Q595,1.3116101000887144,622130.0,625125.6920415225,28.571428571428573,1356838.7755102045,12.0,9361.42857142857,4518.0,8.093010033698844,0.2344376721036211,0.307278231738107,0.0584929992823802
Q596,2.7221024998810304,872420.0,1149530.177514793,-2.2222222222222223,877121.0,12.0,11517.142857142857,6946.0,10.373118470385313,0.1576729937942508,0.1852204180768374,0.0284387855205689
Q597,1.6620013693785687,118610.196994,5950.487087804981,7.132842074074073,2887.21910729124,11.0,1519.2002541428571,835.5217765,9.02167833994641,0.1856283858495886,0.1938164893606214,0.0370547628547831
Q598,2.5392737756935397,894640.0,1306087.00591716,-36.66666666666666,1713062.8099173554,11.0,12695.714285714286,6745.0,8.76227106480326,0.2141766330409469,0.3576715290852889,0.0533698087298271
Q599,1.0815565762567225,693960.0,66383.28287197232,76.45161290322581,83224.609375,12.0,9672.857142857143,5007.0,7.407482739632425,0.2227176833463735,0.3178462671787536,0.0628339933089712
Q600,1.0481419202843003,686690.0,304219.4698151035,27.142857142857142,440745.4081632653,12.0,9692.857142857143,4884.0,7.80096594478724,0.2214834564624147,0.3488190086440801,0.061279133517894
Q601,1.96485481151864,809670.0,1122099.609375,-22.5,1551251.2396694212,10.0,11610.0,6187.0,8.570220162804757,0.2081526055311804,0.3344709866722022,0.0446285295981153
Q602,2.043318237713221,589850.0,128194.69815103587,21.379310344827587,44482.8402366864,11.0,7794.285714285715,4374.0,8.119751249165775,0.1908452807215048,0.3232339225638014,0.0504571440505588
Q603,1.6907536787074686,594290.0,142322.29895299624,22.5,151592.34693877547,12.0,8020.0,4358.0,7.771189693694865,0.2075798626325744,0.3532331249019775,0.0680781011687341
Q604,0.8242447795957898,587950.0,1012527.0551508846,-23.75,124568.75,12.0,8098.571428571428,4434.0,10.623437350947592,0.1946499610525776,0.2335033839499516,0.0478279325639891
Q605,2.499297003444605,458080.0,419749.12109375,-41.25,244588.88888888888,10.0,6178.571428571428,3620.0,9.887695293763,0.1696372709682517,0.3245752250853133,0.0418358520700207
Q606,2.076792707150641,553210.0,220056.25,42.91666666666666,193809.0,12.0,7365.714285714285,4291.0,8.471738667034337,0.1790500453575217,0.3551462998242238,0.0740272916620764
Q607,0.6345834239643526,261600.0,629433.3333333334,-27.27272727272728,241600.0,1.0,7542.857142857143,4500.0,4.929291577938543,0.2021929163520428,-0.0264795360336763,0.2116416921509507
Q608,1.408660245108677,119328.0,3768.908093278463,24.27272727272728,618.6399999999999,10.0,3710.714285714286,2463.6,6.85176120545325,0.1434288126554324,-0.0855882492791398,0.2419156813301795
Q609,1.4458128692446037,118252.0,3587.0336,-8.636363636363637,572.6400000000001,5.0,3244.8571428571427,2828.6,6.843147127454271,0.0500420155223193,-0.0393400640495492,0.3364709540718666
Q610,1.3635121397544827,338680.26800000004,6088.06985250883,69.36309090909093,1906.293998222216,10.0,6976.898857142857,3381.7968,6.812700117822489,0.2477081745284673,0.0724826339080356,0.1362134728603185
Q611,2.172154362427755,138457.30000000005,3205.719122085046,39.18999999999996,492.54222222221415,10.0,3998.057142857143,3010.02,6.431464211494032,0.1146695387348551,-0.0531799030748317,0.3479883551869636
Q612,1.579013888082544,39264.68,503.6508916323728,4.522000000000003,72.7728187500014,10.0,1088.99,912.12,7.192594765332674,0.0630555124345748,-0.030716702546271,0.2092054638998777
Q613,1.4479242104591385,233494.0,55784.7174556213,-17.0,36404.1875,0.0,6463.285714285715,5622.2,6.345050928208803,0.051703428921749,-0.1382590396002096,0.1259643793374395
Q614,1.9288474586708315,101850.0,57981.44,-40.0,178368.75,8.0,2955.714285714286,2338.0,6.160077660963903,0.0890768272488679,-0.0582806968307541,0.0736856635442627
Q615,0.9809934869407115,197940.0,1232397.2222222222,96.25,0.0,4.0,6800.0,3216.0,8.77101051670928,0.2533376268625815,-0.0359183295105516,0.1641654022017994
Q616,1.0633862987466574,204050.0,1316013.7600000002,90.0,0.0,4.0,6927.142857142857,3660.0,9.164101811255405,0.2219996505129057,-0.0255846244761104,0.2099565958859946
Q617,0.9985946845566694,39576.54,138.595192592592,2.048181818181826,35.30144722222202,1.0,1066.537142857143,955.636,7.304757098612138,0.0401519363089924,-0.0321204992309368,0.0753463592087981
Q618,1.6047550981663135,42651.20999999999,2035.0241703703728,-1.150000000000026,1130.8466250000026,1.0,1183.0914285714284,1025.348,5.817711130234305,0.0514610140882572,-0.0189676296558941,0.1264614233549507
Q619,1.6047550981663135,45739.0,2341.333333333333,-1.2857142857142858,1300.6875,1.0,1268.7142857142858,1099.8,5.817734165826691,0.0514335578051668,-0.0183521553551951,0.1264556457582832
Q620,1.5711002482444736,42880.36,3086.13420612245,-4.58250000000001,1264.0923555555526,1.0,1199.2657142857145,986.322,5.337413934558572,0.075470958745627,0.0145959275013269,0.0664246144979909
Q621,1.2907318923608062,50244.0,20571.421597633136,17.625,3892.56,1.0,1522.428571428571,1078.6,5.445802823798728,0.1207102300358107,-0.1546308547312053,0.107449155355947
Q622,2.157576838429768,184353.84,5088.441389501131,42.127454545454526,15816.401760888892,10.0,3835.0542857142864,1769.0688,6.935042170997231,0.2571731057907132,0.0464043180107631,0.1198519229841409
Q623,1.1865393514574911,354520.0,362150.6172839506,31.428571428571427,3068.75,3.0,10032.857142857143,8448.0,6.131587669766435,0.0654597300322685,-0.0238181329506045,0.0818313848121582
Q624,1.4489380675456234,56102.0,7880.958382877528,34.5,2765.44,1.0,1849.7142857142856,754.6,5.073996078631664,0.354263189973157,-0.0441326251699548,0.2717313689270532
Q625,1.0122873412809825,207900.0,499746.8,159.71428571428572,77077.25,0.0,6512.571428571428,4469.2,5.436785138862496,0.1520356071805436,-0.1738579352519933,0.1995096421794805
Q626,1.5525847172045806,372474.3000000001,31859.2308916325,39.22222222222222,1605.5822222221875,1.0,10275.857142857143,7949.96,7.368711541279469,0.0855794181547489,-0.0008332176368234,0.0715407148211169
Q627,1.555755389039903,371879.3999999999,32226.73821673526,13.133333333333516,5086.497600000022,1.0,9959.342857142856,9087.58,5.1289442089314985,0.0339405677767525,-0.3605006562258496,0.390513022157841
Q628,1.415353474785764,38694.90000000001,37.07784866863898,1.956363636363656,18.49338888888906,10.0,1061.0514285714287,919.272,7.706295031456987,0.0543505910392827,-0.086486510978473,0.1932938672838777
Q629,2.153647149587454,128605.6,10328.804323979595,-15.549999999999956,3981.609999999988,7.0,3457.6,3114.06,6.631185510055685,0.0397977152023972,0.0650734890345426,0.1110580866486094
Q630,1.6615551175409515,38367.37,945.8508661179692,1.033333333333303,125.60751999999871,0.0,1027.0171428571427,943.464,6.215912430116448,0.0331689844220497,-0.0966819728530923,0.0839815761020691
Q631,2.043369834088973,40329.51,907.704340236686,2.248333333333325,1999.4136138888864,0.0,1151.9228571428573,964.652,2.636169276118588,0.0649735932614259,-0.0670394777746781,0.6367761392951062
Q632,1.1807534032695643,44191.45,4698.435758159726,26.90857142857148,1458.807424999998,1.0,1326.6985714285713,1029.4,6.510960950068135,0.0986677253339454,-0.0883870238793219,0.0662309937387341
Q633,1.0850515185808545,222021.6,66407.48718112249,26.51111111111095,3175.982400000007,5.0,6197.228571428573,5337.34,4.798840230183496,0.0535704658910047,-0.1092665023199566,0.2316617290394391
Q634,1.4157129502371375,89085.2,2324.879999999999,21.144444444444414,4129.5055999999895,10.0,2648.2714285714287,2087.62,7.398349367450605,0.0922946888961387,-0.0541651822941585,0.0537554543762086
Q635,1.8465340469496445,151155.0,210656.6172839506,-46.5,83483.88888888889,0.0,4841.857142857143,3257.6,4.799285796730894,0.1454929226355903,-0.0646045623985262,0.1337270090441755
Q636,1.5835204869211865,337432.60000000003,760599.2633196161,-117.27999999999992,351886.24000000086,0.0,9933.314285714285,7107.22,6.180070245767446,0.1167170166207777,-0.0342152317658057,0.0540785197372175
Q637,0.596973860376368,68757.0,274818.4752199762,-61.400000000000006,300.34249999999975,10.0,2465.714285714286,1348.06,6.3935378119170165,0.2505588203600681,-0.1393892051642891,0.4108912989000772
Q638,0.8711858368284534,167770.0,3639.105624142661,31.83333333333333,2804.555555555555,10.0,5069.0,3369.2000000000003,7.467762762405444,0.1505008114917696,-0.1004870064335489,0.1829192898699918
Q639,1.2142137468560374,377539.6,18421.986153846166,8.940000000000145,1282.7622222222658,1.0,10234.057142857142,8812.14,8.096508284700889,0.0630745047537786,-0.0574581218603096,0.1108651068435644
Q640,1.1505727106047565,207610.404,2666.3901584427304,52.703090909090925,1113.4633239999955,10.0,4516.788571428571,1852.4192,6.733535669238304,0.3046865617949092,0.0788081327846439,0.1475793134260312
Q641,0.5708349831513257,97058.19999999998,767.4074348422502,18.68333333333332,1316.7424999999992,10.0,2921.171428571429,2067.18,7.018745861729864,0.1229150369511177,-0.1052280637812979,0.2171353013040716
Q642,1.1724573692478484,38592.53999999999,110.13444097633172,3.721818181818176,171.50901388889008,10.0,1085.875714285714,912.028,7.219608164927663,0.0638377185154556,-0.088161462593678,0.1896574866255885
Q643,1.1724573692478484,97298.69999999998,700.5998224852062,9.381818181818124,1091.835833333328,10.0,2737.714285714286,2299.4,7.219242865262868,0.0638429345488409,-0.0881847823501959,0.189666583745467
Q644,2.0875470605062487,131645.90000000002,10770.754400000003,24.377777777777737,7114.85360000002,4.0,3738.0,3130.24,6.517571402127097,0.0644627715716977,-0.0620476978361034,0.3859765549020501
Q645,1.999756664289466,41859.73,1002.6642278400012,8.767999999999983,810.7812000000013,0.0,1166.48,1002.18,6.347521892624686,0.0536304550181417,-0.0689414667440353,0.3660750565881875
Q646,1.1761555754569928,185503.1,55861.98913580249,1.9833333333332728,10625.875555555487,1.0,5133.442857142857,4500.86,5.688201746187912,0.0501295936874047,-0.0631398808085183,0.1449534118920798
Q647,1.7801289884779141,188920.5,58626.04847633143,-36.66666666666682,8126.402222222191,1.0,5250.585714285714,4547.38,6.23756777853483,0.0548056936305551,-0.0453614330250372,0.2607608112742325
Q648,1.4047014896455656,49671.0,11023.332840236686,14.0,1867.555555555556,0.0,1484.428571428571,1135.8,4.548344544317955,0.1030478197213881,-0.1177152998767439,0.7267548471451927
Q649,1.657094604762035,281581.0,586891.5399305556,-72.9,127368.96,0.0,8997.0,6137.0,6.311807928282443,0.1396122086515575,-0.1299585312776981,0.1130429614077196
Q650,1.3912357815556098,335572.0,5560.345600000001,29.88888888888889,7722.222222222222,10.0,9315.57142857143,8200.4,7.741125434807096,0.0483613214762349,-0.0028861884573861,0.0443878319430802
Q651,1.7436443747174912,338553.0,174066.20710059174,-90.3,18204.1875,10.0,9463.42857142857,8172.6,5.317053600126139,0.0599112899462884,-0.105844486033907,0.6132721621995951
Q652,1.6126614112539732,40882.72000000001,329.8007722908092,1.3014285714285896,245.6788187499996,7.0,1089.1242857142856,1002.232,4.04525084332762,0.0288679955500866,-0.0494117473080097,0.3697662334257742
Q653,1.4256697869948844,41583.29999999999,953.5455064471868,-0.4200000000000045,530.5922916666675,10.0,1144.9014285714286,1003.11,3.7691340639964026,0.0478309131923217,-0.0777745600004745,0.6744940960533917
Q654,1.4991048605757635,63345.7,5483.628224852074,14.460000000000012,806.0056000000002,1.0,1906.4571428571428,1395.84,6.731363679071197,0.112006419852879,-0.0025580752414332,0.0985715428597812
Q655,1.9363006053497567,41833.41,1627.1049978052115,3.422000000000003,483.4552666666657,1.0,1147.9371428571428,1009.196,6.739076463459922,0.0504722765575861,-0.091404423882182,0.2114334053805424
Q656,2.6684992918562798,85137.156,4008.152682767484,4.310823529411757,6216.430407839993,11.0,1569.9565714285714,997.1416,8.077985885696814,0.1570828147091414,0.0521677823662712,0.0808934830341221
Q657,0.9565757120002175,168909.23599999998,1940.0999001901264,39.26647619047621,573.316431867766,10.0,3597.592,1520.9656,6.7722288877853885,0.2933106706193402,0.0682502117344955,0.1467708874179676
Q658,1.4884960639005074,42289.86,1013.3744918399996,5.266000000000008,182.7353440000009,1.0,1197.5514285714285,984.212,3.491700027268212,0.0717513170473811,-0.1523499176542501,0.6603466314029444
